STOP_NO,STOP_AREA,CODE,NAME,F_NODE,LINK_NO,INDEX
5384,8145,5384,갈산새마을금고,2453,4331,1
5385,6123,5385,제운사거리,6123,10128,1
5386,977,5386,센트럴파크역,977,2646,1
5387,2795,5387,상동역5번출구,2795,3240,1
5388,8325,5388,상도중학교,2859,3455,1
5389,2445,5389,화전초등학교,2415,3104,1
5390,4139,5390,학익.원흥아파트,4139,8144,1
5391,4497,5391,신동아아파트3차,1621,3934,1
5392,8885,5392,우진아파트,1649,3559,1
5393,8311,5393,부광초등학교,2513,1292,1
5394,2037,5394,무지개아파트,2033,5417,1
5395,2379,5395,삼천리1차아파트,2379,6481,1
5396,8045,5396,서운교,4571,8576,1
5397,4197,5397,병방초등학교,2632,3332,1
5398,8082,5398,효성동종점,2243,3723,4
5399,1808,5399,귀뚜라미보일러,5329,9334,1
5400,9013,5400,가좌교회,1783,1748,1
5401,289,5401,선두1리,289,1496,1
5402,2863,5402,중원고등학교,2855,1034,1
5403,8063,5403,약대사거리,2934,2778,1
5404,8289,5404,부천시청역1번출구,2885,2131,1
5405,2851,5405,금강마을,2848,6244,1
5406,5769,5406,한라마을.덕유마을,5769,9774,1
5407,2819,5407,부천터미널소풍.홈플러스상동지점,2823,4934,1
5408,8326,5408,법원.검찰청.복사골문화센타,2816,4657,1
5409,4710,5409,꿈동산.사랑마을,4710,8715,1
5410,4242,5410,상도중학교,2850,3456,1
5411,2832,5411,하얀마을,2832,2052,1
5412,935,5412,송현시장.수도국산달동네박물관,958,2506,2
5413,4553,5413,신선초등학교,4553,8558,1
5414,8986,5414,힐캐슬프라자,2209,4598,1
5415,8322,5415,부개주공6단지,2588,3845,2
5416,2174,5416,(구)현대백화점,2174,6865,1
5417,882,5417,화도진공원.화도진도서관,882,5359,1
5418,8955,5418,주안4동행정복지센터,5878,9883,2
5419,9069,5419,만수5동주민센터입구,2403,2588,1
5420,8616,5420,청학동.한국전력남인천지사,1477,2246,1
5421,1517,5421,쑥골고가교,1467,40,1
5422,8951,5422,인고앞,4048,8053,1
5423,7914,5423,대동아파트,1767,3316,1
5424,8046,5424,대동아파트후문,2635,5539,1
5425,8569,5425,용현초등학교,1084,6507,1
5426,4366,5426,대진아파트,2313,3722,1
5427,8285,5427,종로약국,2911,4351,2
5428,4411,5428,송도고입구,4411,8416,1
5429,4779,5429,검암중학교,1653,4493,1
5430,2572,5430,동녘마을입구,4174,8179,1
5431,3226,5431,서초아트자이아파트,3229,247,1
5432,584,5432,김포대학입구,584,1381,1
5433,7066,5433,김포대학입구,5808,9813,1
5434,3400,5434,논현역,3400,7405,1
5435,2149,5435,논현3단지하늘마을301동,2231,2569,2
5436,8219,5436,서인천자동차검사소,1368,2923,2
5437,176,5437,거잠포선착장,176,912,1
5438,3716,5438,삼진금속,2027,1930,1
5439,8754,5439,중소기업청,1949,6249,1
5440,2155,5440,영림임업,2027,4893,2
5441,7857,5441,서울역,3447,7452,1
5442,7121,5442,세광아파트,4953,8958,2
5443,9047,5443,장수교,2718,2996,1
5444,8984,5444,구월중학교,2126,2702,1
5445,9032,5445,모래내마을,6201,10206,1
5446,5904,5446,조동초등학교,2532,6314,2
5447,8124,5447,효성사거리,2161,1412,1
5448,4864,5448,하얀마을,2827,4640,1
5449,2801,5449,송내역,2812,6121,1
5450,8286,5450,약대동주민센터.약대초등학교,2913,6599,1
5451,2865,5451,부천테크노파크1.2단지,3920,7925,1
5452,2917,5452,제일주유소,2917,6611,1
5453,2916,5453,신흥시장,2912,2524,1
5454,5634,5454,신흥시장,2916,5923,1
5455,8061,5455,내리주유소.한국화장품삼거리,2936,132,1
5456,5682,5456,벽산1차아파트,5682,9687,1
5457,2939,5457,신천지주유소,2902,3785,1
5458,6346,5458,시흥보건소,6346,10351,1
5459,2646,5459,풍림아이원3차정문,5399,9404,1
5460,8671,5460,마린월드,2623,3544,1
5461,2367,5461,인천성모병원후문,2367,4877,2
5462,2222,5462,대림아파트,2222,5827,1
5463,2074,5463,태양주택,2074,4900,1
5464,3391,5464,시민공원,1743,568,1
5465,4293,5465,남광로얄아파트,1732,3561,1
5466,2911,5466,삼정초등학교,4733,8738,1
5467,4665,5467,시흥대야역.영남아파트,4665,8670,1
5468,2957,5468,시흥보건소,2957,5012,1
5469,1940,5469,십정고개,1886,2700,1
5470,6249,5470,십정고개,1940,6831,1
5471,8168,5471,삼산서해그랑블,6207,10212,1
5472,3989,5472,삼산경찰서,2460,2759,1
5473,9214,5473,신성미소지움,2248,1981,2
5474,9198,5474,신성미소지움,3729,7734,1
5475,9179,5475,만복교회,2055,1790,3
5476,9148,5476,십정초등학교(동암의원),1902,6830,4
5477,1987,5477,하정초등학교,1987,3245,1
5478,5249,5478,백영아파트,1886,5311,1
5479,5472,5479,한남시티플라자,5472,9477,1
5480,1772,5480,시민공원(문화창작지대)역,1772,3075,1
5481,4955,5481,주안사거리,1687,4817,1
5482,8723,5482,학익사거리(동아풍림아파트),1362,107,1
5483,8629,5483,동춘2동주민센터,1523,2031,1
5484,8196,5484,삼산체육관역.상동호수공원,2668,3236,1
5485,6005,5485,청라자이,6005,10010,1
5486,8775,5486,세일빌라.인천산림조합,2119,7043,3
5487,8412,5487,대우아파트,2266,2209,1
5488,8880,5488,영남아파트,1564,139,1
5489,2556,5489,만수중(대토단지),2556,2122,1
5490,8336,5490,태평아파트,1705,3362,1
5491,1383,5491,호반베르디움3차아파트,1383,2621,1
5492,1760,5492,영남아파트,1760,1408,1
5493,6520,5493,주공12단지,6520,10525,1
5494,3003,5494,김포공항(국내),3003,6140,1
5495,1734,5495,태평양인천물류센터,1734,1649,1
5496,8260,5496,서인천가구단지,1548,5895,1
5497,6339,5497,서해아파트,1655,6963,1
5498,1257,5498,태평아파트1차(A),1290,2143,1
5499,2617,5499,삼산주공4단지,2617,1367,1
5500,1707,5500,가정고등학교,1703,4073,2
5501,8269,5501,가정3동성당,6393,10398,2
5502,8271,5502,서구문화회관,1769,3162,2
5503,9011,5503,가좌사거리,1775,5926,1
5504,9099,5504,가좌2동행정복지센터,1800,395,1
5505,9103,5505,가좌체육공원,1783,1463,1
5506,6544,5506,만수역,2421,7263,1
5507,5238,5507,월곶,2630,5296,1
5508,6292,5508,구래리,6292,10297,1
5509,389,5509,풍림6단지,366,3985,1
5510,6711,5510,삼목선착장(운서역행),244,5026,1
5511,6569,5511,마을회관입구,57,4460,3
5512,1923,5512,선학사거리,1923,776,1
5513,2196,5513,효성삼보아파트,2167,2308,1
5514,7986,5514,청소년수련관.어린이과학관,2641,573,1
5515,2354,5515,오류동마을,2354,3327,1
5516,8019,5516,계산여자고등학교,2616,4448,1
5517,2567,5517,계산공고,2567,952,1
5518,1540,5518,인천지방법원,1540,6221,1
5519,5456,5519,선학체육관(하키경기장),5456,9461,1
5520,1203,5520,한국아파트,1203,721,1
5521,8684,5521,용담마을,5253,9258,1
5522,1837,5522,대우아파트,1816,2095,2
5523,8872,5523,신연수역(3번출구),1895,3477,1
5524,1593,5524,풍림2차아파트,1593,4921,1
5525,4762,5525,초정마을,2622,4450,1
5526,1705,5526,진흥아파트,1852,3361,4
5527,2531,5527,삼산타운6단지,2531,3509,1
5528,7814,5528,공단오거리,4283,8288,1
5529,8130,5529,우림라이온스밸리,2294,7014,1
5530,8129,5530,우림라이온스밸리,2218,7013,1
5531,6320,5531,전동교회,866,6938,1
5532,6016,5532,신동아아파트,6016,10021,1
5533,2366,5533,주적골,2366,154,1
5534,1671,5534,신화빌라,1671,7031,1
5535,1913,5535,LG아파트후문,1977,30,1
5536,3296,5536,LG아파트후문,1913,31,1
5537,7923,5537,당하마트,1947,996,1
5538,7782,5538,김포교회,5906,9911,1
5539,7880,5539,유현마을.신동아아파트,5069,9074,2
5540,7791,5540,수행마을,2332,5011,1
5541,5069,5541,양도마을.대림아파트,2332,5011,2
5542,7792,5542,양도마을.대림아파트,2295,532,3
5543,1127,5543,지식정보단지역,1127,6426,1
5544,1012,5544,인천대입구역,1012,359,1
5545,2621,5545,솔로몬주유소,2621,2684,1
5546,6583,5546,덕교동,3538,7543,1
5547,6225,5547,부평구청,6225,10230,1
5548,2685,5548,킹스빌타운,2680,4780,1
5549,8941,5549,삼덕아파트,1445,1727,3
5550,4545,5550,남항유어선부두,4545,8550,1
5551,2193,5551,보르네오가구,2193,1865,1
5552,2935,5552,신중동역5번출구.중흥중학교,2931,6873,1
5553,4032,5553,길병원,4032,8037,1
5554,9247,5554,부개1동행정복지센터,2582,1278,1
5555,1582,5555,신현쇼핑,1582,2724,1
5556,1832,5556,코스모스아파트,1820,2201,1
5557,8127,5557,신도실업(주),2219,2272,1
5558,4568,5558,일신동행정복지센터,2686,4089,1
5559,2001,5559,인천터미널,2001,26,1
5560,2299,5560,갈산동입구,2299,6087,1
5561,7772,5561,월드아파트,1882,2623,1
5562,4721,5562,산업용품유통센타23동,4721,8726,1
5563,8359,5563,숭의박문아파트,1173,2633,1
5564,2949,5564,하야동,2919,3298,2
5565,1193,5565,컨벤시아,1120,6291,1
5566,8442,5566,인천대학교공과대학,971,4699,1
5567,1397,5567,방죽삼거리,1398,1097,1
5568,1430,5568,인천아시아드복합테마공원,1433,437,2
5569,7712,5569,인천아시아드복합테마공원,1430,3431,1
5570,7571,5570,김포2동주민센터,1563,518,1
5571,1563,5571,청송1단지,1437,37,2
5572,2210,5572,금호아파트,2210,1560,1
5573,8385,5573,현대5차,2127,3546,2
5574,1991,5574,청천초등학교후문,1991,4690,1
5575,4890,5575,인향아파트,4890,8895,1
5576,1887,5576,신영자동차,1887,2760,1
5577,7809,5577,청천치안센터,2057,3806,1
5578,2132,5578,부평우체국,2049,2181,2
5579,1669,5579,서부경찰서,1669,3178,1
5580,7913,5580,대동아파트,5286,9291,1
5581,7909,5581,대인고등학교,1681,1835,1
5582,7908,5582,대인고등학교,1682,1834,3
5583,8239,5583,하이마트,1574,1370,2
5584,4677,5584,삼환아파트,1710,4304,1
5585,1035,5585,한양아파트,1035,5621,1
5586,5876,5586,극동.금호아파트,2014,6272,1
5587,8803,5587,작은구월사거리,2260,2790,1
5588,5089,5588,현대시장,1107,5050,1
5589,8381,5589,쉐보레인천서비스,3604,7609,2
5590,6197,5590,현광아파트(호산부인과),2421,6756,1
5591,2348,5591,효성상아아파트,2348,5693,1
5592,6201,5592,모래내시장,2267,6761,1
5593,9033,5593,한희빌딩,6201,10206,2
5594,2554,5594,이삭아파트,2574,1475,1
5595,9061,5595,만수주공4단지,2510,540,1
5596,2557,5596,조동초등학교,2557,6313,2
5597,9037,5597,문일여자고등학교,2407,1946,1
5598,9036,5598,남동빌라,2413,2989,1
5599,8804,5599,남동소방서,4031,8036,1
5600,9040,5600,미추홀도서관(벽산아파트),2338,6758,1
5601,4886,5601,대동아파트,4886,8891,1
5602,4348,5602,뉴서울아파트,2516,3680,1
5603,2518,5603,남동초등학교,2516,1887,1
5604,2338,5604,벽산아파트(미추홀도서관),6199,10204,1
5605,1867,5605,석바위시장역,5876,9881,2
5606,4998,5606,인천가정법원.인천지방법원등기국,4998,9003,1
5607,1898,5607,간석남부역,1898,2295,1
5608,9026,5608,인천교회,1867,6271,2
5609,9163,5609,올리브백화점,2121,5953,1
5610,2019,5610,주원고개,2021,2763,1
5611,9031,5611,경복예식장,2092,2245,1
5612,5837,5612,학익동구치소,1535,6222,2
5613,6389,5613,학익시장,6389,10394,1
5614,1672,5614,서구청역(4번출구),1672,5338,1
5615,5270,5615,서구청역(1번출구),1669,5341,1
5616,7831,5616,아시아드경기장(공촌사거리)역,4688,8693,1
5617,1678,5617,아시아드경기장(공촌사거리)역,1678,4320,1
5618,1766,5618,심곡초등학교(국제성모병원),1766,4962,1
5619,1664,5619,가정중앙시장역,1664,3496,1
5620,4130,5620,태영아파트,1602,3184,1
5621,1665,5621,한전서인천지점,1665,2964,1
5622,1504,5622,하늘채아파트,1504,2019,1
5623,1783,5623,가좌교회,1737,381,1
5624,4891,5624,성산교회,4891,8896,1
5625,5639,5625,삼산월드체육관,2579,5934,1
5626,5736,5626,인천축산농협,2432,6079,1
5627,9125,5627,뉴서울1차,6046,10051,1
5628,3651,5628,열우물사거리,3651,7656,1
5629,996,5629,옹진농협,952,6257,2
5630,8070,5630,계양새마을금고,4458,8463,1
5631,2537,5631,계양경찰서,2488,1549,1
5632,6564,5632,마시란해변(전주집),4856,8861,2
5633,6581,5633,마시란해변(슈퍼앞),4856,8861,1
5634,6627,5634,운서역,422,959,1
5635,3678,5635,공항신도시(메디컬사거리),395,1816,1
5636,8040,5636,까치공원.작전도서관,2567,6484,1
5637,2488,5637,계양경찰서,2485,2171,1
5638,7495,5638,밤나무골,4452,8457,1
5639,8171,5639,부천테크노파크1단지,2865,2529,1
5640,2914,5640,삼정사거리,2914,5082,1
5641,8224,5641,롯데슈퍼,1504,7036,1
5642,3012,5642,개화2치안센터,3012,2607,1
5644,1619,5644,영남아파트,1619,140,1
5645,8939,5645,대화초등학교,4260,8265,3
5646,1368,5646,한양공구,1368,2923,1
5647,7573,5647,금곡동,975,5984,1
5648,4900,5648,단봉초등학교,4900,8905,1
5649,1240,5649,유승아파트,1082,4988,2
5650,7736,5650,검단농협,5056,9061,2
5651,7726,5651,대림통상,1299,4126,2
5652,8367,5652,부흥오거리(소망병원),2427,7236,1
5653,5734,5653,부흥초등학교,2417,6076,1
5654,9263,5654,부개주공7단지,2536,3602,1
5655,2542,5655,정병원,2542,3604,1
5656,4787,5656,논현1동행정복지센터,4787,8792,1
5657,3667,5657,논현9단지냇마을신영지웰A정문,3667,7672,1
5658,1369,5658,청소년수련관,1369,1759,1
5659,5610,5659,인천대학교자연과학대학,994,5887,1
5660,5284,5660,인천대학교공과대학,943,5364,1
5661,8440,5661,지식정보단지역(4번출구),1189,7264,1
5662,8827,5662,태평아파트입구,4676,8681,1
5663,2058,5663,뉴서울1차아파트,2058,5422,1
5664,7813,5664,청천푸르지오아파트,3311,7316,2
5665,8159,5665,대보아파트,2558,1480,1
5666,8148,5666,삼보아파트,2558,1480,3
5667,2704,5667,농산물시장,2704,6057,1
5668,8414,5668,부평시장역,2301,3224,2
5669,5293,5669,삼영물류,5293,9298,1
5670,7837,5670,빈정내사거리,1588,2141,1
5671,1348,5671,원창동(종점),1348,2291,1
5672,4923,5672,송현주공아파트,1128,4758,1
5673,8199,5673,부평구청,2285,1483,2
5674,2318,5674,부평시장,2318,7168,1
5675,7976,5675,풍림아파트,2709,2118,1
5676,5167,5676,시장로터리(중앙철재),5167,9172,1
5677,9234,5677,부개2파출소,2500,3442,1
5678,3890,5678,장도초등학교,3890,7895,1
5679,9012,5679,가재울역,1792,5927,1
5680,9102,5680,가좌4동행정복지센터,1783,122,1
5681,2260,5681,소구월사거리,2267,2823,1
5682,8779,5682,도림주공2단지,2444,3355,2
5683,5517,5683,구월아시아드선수촌아파트,5517,9522,1
5684,2034,5684,인천영어마을,2034,819,2
5685,2418,5685,논현8단지동산마을,2418,6693,1
5686,8641,5686,금강다이아몬드,1606,3108,2
5687,1528,5687,인천기계공고,1528,1108,1
5688,1247,5688,도화동신협(구박문여고),1199,2045,1
5689,838,5689,제2국제여객터미널,838,3645,1
5690,2313,5690,북인천세무서,2313,5854,1
5691,7760,5691,대주파크빌,1387,4006,4
5692,1802,5692,남동대교,1802,1026,1
5693,7122,5693,세광아파트,326,4814,1
5694,2804,5694,무내미마을,2804,3721,1
5695,5859,5695,반달마을.법원.검찰청,2820,6247,1
5696,2934,5696,약대사거리,2933,2523,1
5697,2944,5697,부천IC,2944,3768,1
5698,5739,5698,솔로몬주유소,5739,9744,1
5699,1995,5699,원당중고등학교,1995,936,1
5700,681,5700,대곶사거리,686,216,3
5701,1554,5701,석남서초등학교,1554,4197,1
5702,7950,5702,목상동마을입구,2269,2811,2
5703,2269,5703,목상동(새봄농원입구),2269,2811,1
5704,8162,5704,삼산중학교,2504,1537,1
5705,4004,5705,두산위브아파트,4004,8009,1
5706,1920,5706,(주)대한특수금속,1872,3788,1
5707,9296,5707,번영로제3사거리,1751,3110,3
5708,9009,5708,가재울사거리,1737,3005,1
5709,1738,5709,6공단입구,1719,3539,2
5710,3393,5710,동원아파트,3393,7398,1
5711,8897,5711,문학고개,1619,2652,1
5712,8914,5712,용남시장,1482,4147,1
5713,4981,5713,연수구청,1730,4858,1
5714,8698,5714,연수구청,1685,2018,1
5715,3765,5715,힘찬병원,3765,7770,1
5716,8704,5716,대동월드,1763,2094,1
5717,1761,5717,문남마을,1657,708,1
5718,1185,5718,숭의교회,1086,1491,1
5719,8592,5719,옥련여고입구,1153,5874,1
5720,1123,5720,백산아파트,1117,1984,1
5721,8200,5721,대성유니드아파트,2457,6113,1
5722,6595,5722,잠진도,6571,10578,1
5723,2140,5723,당하농원,2140,3301,1
5724,1805,5724,길훈아파트,4351,8356,1
5725,2003,5725,인천지방중소기업청입구,2003,1269,1
5726,8745,5726,화성보일러,1948,2986,1
5727,1823,5727,근로자문화센터,1780,3278,1
5728,9024,5728,근로자문화센터,1823,5319,1
5729,1799,5729,주안남초등학교,1732,1692,1
5730,8708,5730,연수1차아파트,1801,3716,1
5731,1769,5731,한신빌리지(A),1769,1925,1
5732,1864,5732,청천농장,1769,1925,2
5733,8138,5733,한신빌리지(C),5115,9120,2
5734,8268,5734,그린빌라,1769,3162,1
5735,8272,5735,가정고등학교,1707,4074,1
5736,1682,5736,검암사거리,3685,7690,1
5737,3200,5737,구반포역,3219,2638,2
5738,3219,5738,신반포역,3219,2638,1
5739,7851,5739,반포역,3228,620,1
5740,5274,5740,롯데마트,5274,9279,1
5741,2985,5741,한국공항공사이마트공항점,2985,2395,1
5742,3386,5742,청송2.3단지,3386,7391,1
5743,7773,5743,E편한세상,1908,4491,1
5744,2698,5744,61사단입구,2698,3702,1
5745,2714,5745,금마초등학교,2714,1246,1
5746,8058,5746,인천장례식장,3381,7386,2
5747,8059,5747,현대오일뱅크,2829,58,1
5748,1706,5748,한미반도체,1706,1646,1
5749,9020,5749,한미반도체,3636,7641,1
5750,1762,5750,공단본부,1762,1647,1
5751,1845,5751,공단소방서,1845,2394,1
5752,8346,5752,주안북초등학교,1445,1727,6
5753,8034,5753,작전초등학교,2378,2044,2
5754,3992,5754,유진시스템앞,2563,2770,1
5755,8879,5755,남구평생학습센터,1541,2557,1
5756,5173,5756,윤성아파트(인항고교),1006,5182,1
5757,4362,5757,현대아파트,4362,8367,1
5758,3962,5758,열우물테니스경기장,3962,7967,1
5759,2391,5759,굴다리오거리,2391,4917,1
5760,2239,5760,소망탑빌라,2197,1206,2
5761,2011,5761,동암역,3998,8003,1
5762,7146,5762,선원초등학교,311,1714,3
5763,1137,5763,송도고입구,1137,1360,1
5764,2603,5764,부평역사박물관,2603,6402,1
5765,2705,5765,미래타운5단지,2705,1726,1
5766,8869,5766,아주아파트,1964,3188,2
5767,1312,5767,라이크홈기숙사앞,1359,1392,1
5768,5078,5768,영종KCC스위첸옆문,624,5028,1
5769,6620,5769,영종유승한내들스카이스테이,445,5007,1
5770,445,5770,영종유승한내들스카이스테이,445,5006,1
5771,7963,5771,서운일반산업단지입구,3959,7964,1
5772,2835,5772,서운일반산업단지입구맞은편,2835,1738,1
5773,771,5773,e편한세상후문,767,6524,1
5774,697,5774,월미테마파크,696,6777,2
5775,960,5775,인천송일초등학교,993,5185,1
5776,5980,5776,센트럴푸르지오자이,625,6429,1
5777,3504,5777,문학초등학교,3504,7509,1
5778,4042,5778,중부고용노동청(인천고용센터),4042,8047,1
5779,8109,5779,효성중앙교회,2069,2324,1
5780,3592,5780,한국지엠출고문,3592,7597,1
5781,4546,5781,연안초등학교,732,4054,1
5782,4265,5782,현대4차아파트,4265,8270,1
5783,3231,5783,지하철2호선교대역,3231,613,1
