LINK_NO,F_NODE,T_NODE,TYPE,LENGTH,F_ID,LINK_ID,T_ID
230,966,788,1,2496.000000km,1640038600,1640136400,1640044000
231,257,258,1,231.000000km,1690041200,1690100800,1690038900
231,258,257,1,231.000000km,1690041200,1690100800,1690038900
232,221,257,1,2434.000000km,1690041200,1690100700,1690030800
232,257,221,1,2434.000000km,1690041200,1690100700,1690030800
233,464,466,1,139.000000km,1610039300,1610112900,1610027200
233,466,464,1,139.000000km,1610039300,1610112900,1610027200
234,1037,1063,1,227.000000km,1640030800,1640099200,1640030900
234,1063,1037,1,227.000000km,1640030800,1640099200,1640030900
235,1063,3330,1,227.000000km,1640030900,1640099300,1640030800
235,3330,1063,1,227.000000km,1640030900,1640099300,1640030800
236,1092,1115,1,194.000000km,1640031000,1640100100,1640027000
236,1115,1092,1,194.000000km,1640031000,1640100100,1640027000
237,1079,1092,1,94.000000km,1640031000,1640100000,1640024200
237,1092,1079,1,94.000000km,1640031000,1640100000,1640024200
238,576,585,1,310.000000km,1610029200,1610113200,1610039400
238,585,576,1,310.000000km,1610029200,1610113200,1610039400
239,602,604,1,636.000000km,1610045100,1610130900,1610040200
239,604,602,1,636.000000km,1610045100,1610130900,1610040200
240,3223,3225,1,437.000000km,1210007100,1210026500,1210007200
240,3225,3223,1,437.000000km,1210007100,1210026500,1210007200
241,3225,3331,1,440.000000km,1210007200,1210026400,1210007100
241,3331,3225,1,440.000000km,1210007200,1210026400,1210007100
242,3147,3151,1,478.000000km,1180001000,1180002000,1180001100
242,3151,3147,1,478.000000km,1180001000,1180002000,1180001100
243,3178,3179,1,442.000000km,1190002500,1190006600,1190002800
243,3179,3178,1,442.000000km,1190002500,1190006600,1190002800
244,3092,3127,1,2601.000000km,2080004200,2250060700,2240003200
244,3127,3092,1,2601.000000km,2080004200,2250060700,2240003200
245,3111,3116,1,424.000000km,1180001900,1180003600,1180002000
245,3116,3111,1,424.000000km,1180001900,1180003600,1180002000
246,1906,1976,1,405.000000km,1680026800,1680076700,1680023600
246,1976,1906,1,405.000000km,1680026800,1680076700,1680023600
247,3226,3229,1,349.000000km,1210004300,1210016100,1210004700
247,3229,3226,1,349.000000km,1210004300,1210016100,1210004700
248,3247,3249,1,594.000000km,1220004000,1220011900,1220005400
248,3249,3247,1,594.000000km,1220004000,1220011900,1220005400
249,3247,3332,1,594.000000km,1220005400,1220011800,1220004000
249,3332,3247,1,594.000000km,1220005400,1220011800,1220004000
250,3224,3226,1,585.000000km,1210004700,1210018500,1210005500
250,3226,3224,1,585.000000km,1210004700,1210018500,1210005500
251,3148,3150,1,986.000000km,1180003900,1180012900,1180004800
251,3150,3148,1,986.000000km,1180003900,1180012900,1180004800
252,3150,3333,1,989.000000km,1180004800,1180012800,1180003900
252,3333,3150,1,989.000000km,1180004800,1180012800,1180003900
253,1868,1887,1,219.000000km,1660030400,1660096000,1660016700
253,1887,1868,1,219.000000km,1660030400,1660096000,1660016700
254,1870,1886,1,175.000000km,1660030500,1660096400,1660002900
254,1886,1870,1,175.000000km,1660030500,1660096400,1660002900
255,1886,1968,1,660.000000km,1660030700,1660096500,1660002900
255,1968,1886,1,660.000000km,1660030700,1660096500,1660002900
256,1968,2031,1,404.000000km,1660030700,1660096600,1660003800
256,2031,1968,1,404.000000km,1660030700,1660096600,1660003800
257,1893,1896,1,24.000000km,1660030600,1660096800,1660031900
257,1896,1893,1,24.000000km,1660030600,1660096800,1660031900
258,1914,1931,1,130.000000km,1660035800,1660104800,1660035900
258,1931,1914,1,130.000000km,1660035800,1660104800,1660035900
259,1931,1955,1,178.000000km,1660035900,1660104700,1660036000
259,1955,1931,1,178.000000km,1660035900,1660104700,1660036000
260,1955,1968,1,72.000000km,1660036000,1660104600,1660030700
260,1968,1955,1,72.000000km,1660036000,1660104600,1660030700
261,565,575,1,264.000000km,1610063500,1610188900,1610026700
261,575,565,1,264.000000km,1610063500,1610188900,1610026700
262,574,575,1,10.000000km,1610026700,1610188800,1610066400
262,575,574,1,10.000000km,1610026700,1610188800,1610066400
263,564,574,1,107.000000km,1610063600,1610187900,1610066400
263,574,564,1,107.000000km,1610063600,1610187900,1610066400
264,577,589,1,761.000000km,1610046000,1610187800,1610065600
264,589,577,1,761.000000km,1610046000,1610187800,1610065600
265,589,619,1,1229.000000km,1610034100,1610097400,1610046000
265,619,589,1,1229.000000km,1610034100,1610097400,1610046000
266,589,3334,1,1224.000000km,1610046000,1610134800,1610034100
266,3334,589,1,1224.000000km,1610046000,1610134800,1610034100
267,787,834,1,400.000000km,1680043300,1680142900,1680048600
267,834,787,1,400.000000km,1680043300,1680142900,1680048600
268,808,835,1,196.000000km,1680069300,1680204800,1680052200
268,835,808,1,196.000000km,1680069300,1680204800,1680052200
269,2314,3335,1,298.000000km,1650033300,1650112700,1650034500
269,3335,2314,1,298.000000km,1650033300,1650112700,1650034500
270,2358,3336,1,72.000000km,1650034600,1650112900,1650034500
270,3336,2358,1,72.000000km,1650034600,1650112900,1650034500
271,2279,2314,1,294.000000km,1650033300,1650111100,1650034400
271,2314,2279,1,294.000000km,1650033300,1650111100,1650034400
272,2314,2374,1,657.000000km,1650033300,1650108200,1650032300
272,2374,2314,1,657.000000km,1650033300,1650108200,1650032300
273,1214,1250,1,215.000000km,1640031700,1640114300,1640031600
273,1250,1214,1,215.000000km,1640031700,1640114300,1640031600
274,1214,3337,1,214.000000km,1640031600,1640114200,1640031700
274,3337,1214,1,214.000000km,1640031600,1640114200,1640031700
275,764,765,1,413.000000km,1640028900,1640090600,1640028800
275,765,764,1,413.000000km,1640028900,1640090600,1640028800
276,765,3338,1,413.000000km,1640028800,1640090500,1640028900
276,3338,765,1,413.000000km,1640028800,1640090500,1640028900
277,1455,1480,1,239.000000km,1650047300,1650139100,1650047200
277,1480,1455,1,239.000000km,1650047300,1650139100,1650047200
278,1421,1455,1,436.000000km,1650045900,1650138900,1650047200
278,1455,1421,1,436.000000km,1650045900,1650138900,1650047200
279,2462,2494,1,146.000000km,2240045000,2240131900,2240044900
279,2494,2462,1,146.000000km,2240045000,2240131900,2240044900
280,2494,2976,1,5581.000000km,2240045000,1650110300,2240045100
280,2976,2494,1,5581.000000km,2240045000,1650110300,2240045100
281,1380,1429,1,320.000000km,1680039900,1680116400,1680039800
281,1429,1380,1,320.000000km,1680039900,1680116400,1680039800
282,1380,3339,1,320.000000km,1680039800,1680116500,1680039900
282,3339,1380,1,320.000000km,1680039800,1680116500,1680039900
283,1429,1430,1,251.000000km,1680039900,1680116300,1680048900
283,1430,1429,1,251.000000km,1680039900,1680116300,1680048900
284,2747,3340,1,58.000000km,1670019400,1670069800,1670025800
284,3340,2747,1,58.000000km,1670019400,1670069800,1670025800
285,2821,2898,1,1234.000000km,1670020300,1670057300,1670029300
285,2898,2821,1,1234.000000km,1670020300,1670057300,1670029300
286,2998,3016,1,567.000000km,1150010200,1150031300,1150003200
286,3016,2998,1,567.000000km,1150010200,1150031300,1150003200
287,161,164,1,281.000000km,1690024100,1690065200,1690012900
287,164,161,1,281.000000km,1690024100,1690065200,1690012900
288,560,561,1,366.000000km,1690011800,1690031000,1690011900
288,561,560,1,366.000000km,1690011800,1690031000,1690011900
289,1311,1386,1,505.000000km,2320024700,2320063900,2320024900
289,1386,1311,1,505.000000km,2320024700,2320063900,2320024900
290,2520,2543,1,336.000000km,1670023800,1670065700,1670024100
290,2543,2520,1,336.000000km,1670023800,1670065700,1670024100
291,1791,1807,1,162.000000km,1680049900,1660098000,1680021700
291,1807,1791,1,162.000000km,1680049900,1660098000,1680021700
292,1784,1785,1,123.000000km,1680018000,1680019300,1680027100
292,1785,1784,1,123.000000km,1680018000,1680019300,1680027100
293,2043,3341,1,171.000000km,1660030900,1660098300,1660001900
293,3341,2043,1,171.000000km,1660030900,1660098300,1660001900
294,3067,3077,1,248.000000km,2240046100,2240137200,2240044100
294,3077,3067,1,248.000000km,2240046100,2240137200,2240044100
295,3265,3267,1,481.000000km,1230002600,1230005300,1230002500
295,3267,3265,1,481.000000km,1230002600,1230005300,1230002500
296,3260,3261,1,2305.000000km,2060000800,2060000700,2060000700
296,3261,3260,1,2305.000000km,2060000800,2060000700,2060000700
297,611,612,1,42.000000km,1610048000,1610140400,1610047800
297,612,611,1,42.000000km,1610048000,1610140400,1610047800
298,1879,1918,1,233.000000km,1630012700,1630042900,1630012600
298,1918,1879,1,233.000000km,1630012700,1630042900,1630012600
299,1911,1934,1,303.000000km,1630002600,1630012200,1630003000
299,1934,1911,1,303.000000km,1630002600,1630012200,1630003000
300,231,277,1,1723.000000km,1690013000,1690096400,1690040100
300,277,231,1,1723.000000km,1690013000,1690096400,1690040100
301,288,295,1,189.000000km,1690043700,1690093400,1690043600
301,295,288,1,189.000000km,1690043700,1690093400,1690043600
302,11,12,1,111.000000km,1690044100,1690092800,1690041800
302,12,11,1,111.000000km,1690044100,1690092800,1690041800
303,2147,2211,1,416.000000km,1650050300,1650149100,1650050400
303,2211,2147,1,416.000000km,1650050300,1650149100,1650050400
304,895,999,1,767.000000km,1620007600,1620020000,1620000900
304,999,895,1,767.000000km,1620007600,1620020000,1620000900
305,530,540,1,113.000000km,1610065500,1610182400,1610060000
305,540,530,1,113.000000km,1610065500,1610182400,1610060000
306,472,3342,1,544.000000km,1610052900,1610155000,1610037100
306,3342,472,1,544.000000km,1610052900,1610155000,1610037100
307,2702,2740,1,815.000000km,1670028700,1670081600,1670021000
307,2740,2702,1,815.000000km,1670028700,1670081600,1670021000
308,1144,1235,1,419.000000km,1640043500,1640150600,1640025900
308,1235,1144,1,419.000000km,1640043500,1640150600,1640025900
309,1144,3343,1,417.000000km,1640025900,1640150500,1640043500
309,3343,1144,1,417.000000km,1640025900,1640150500,1640043500
310,3205,3210,1,288.000000km,2200000900,2200001700,2200000700
310,3210,3205,1,288.000000km,2200000900,2200001700,2200000700
311,1160,1237,1,471.000000km,1640042700,1640150100,1640043400
311,1237,1160,1,471.000000km,1640042700,1640150100,1640043400
312,1144,1160,1,108.000000km,1640043400,1640150000,1640025900
312,1160,1144,1,108.000000km,1640043400,1640150000,1640025900
313,1144,3344,1,106.000000km,1640025900,1640149900,1640043400
313,3344,1144,1,106.000000km,1640025900,1640149900,1640043400
314,1160,1180,1,102.000000km,1640043400,1640149800,1640043300
314,1180,1160,1,102.000000km,1640043400,1640149800,1640043300
315,1115,3345,1,194.000000km,1640027000,1640094000,1640031000
315,3345,1115,1,194.000000km,1640027000,1640094000,1640031000
316,1079,3346,1,91.000000km,1640024200,1640093900,1640031000
316,3346,1079,1,91.000000km,1640024200,1640093900,1640031000
317,1180,1251,1,511.000000km,1640043300,1640149500,1640042900
317,1251,1180,1,511.000000km,1640043300,1640149500,1640042900
318,1052,1079,1,227.000000km,1640024200,1640076500,1640028500
318,1079,1052,1,227.000000km,1640024200,1640076500,1640028500
319,1239,1243,1,145.000000km,1680055600,1680165000,1680013400
319,1243,1239,1,145.000000km,1680055600,1680165000,1680013400
320,1239,1267,1,150.000000km,1680055600,1680165100,1680051600
320,1267,1239,1,150.000000km,1680055600,1680165100,1680051600
321,2726,2748,1,93.000000km,1670026600,1670073000,1670013800
321,2748,2726,1,93.000000km,1670026600,1670073000,1670013800
322,2748,2769,1,110.000000km,1670026600,1670073200,1670026500
322,2769,2748,1,110.000000km,1670026600,1670073200,1670026500
323,2760,2769,1,239.000000km,1670026500,1670073400,1670025800
323,2769,2760,1,239.000000km,1670026500,1670073400,1670025800
324,2769,3347,1,110.000000km,1670026500,1670073300,1670026600
324,3347,2769,1,110.000000km,1670026500,1670073300,1670026600
325,734,752,1,487.000000km,1610038400,1610110800,1610007300
325,752,734,1,487.000000km,1610038400,1610110800,1610007300
326,1454,3348,1,212.000000km,1650047700,1650140800,1650047800
326,3348,1454,1,212.000000km,1650047700,1650140800,1650047800
327,1466,1488,1,142.000000km,1650048000,1650141900,1650048300
327,1488,1466,1,142.000000km,1650048000,1650141900,1650048300
328,2255,2260,1,466.000000km,1650050900,1650150100,1650016500
328,2260,2255,1,466.000000km,1650050900,1650150100,1650016500
329,1488,1505,1,151.000000km,1650048000,1650143500,1650048100
329,1505,1488,1,151.000000km,1650048000,1650143500,1650048100
330,1505,3349,1,150.000000km,1650048100,1650143600,1650048000
330,3349,1505,1,150.000000km,1650048100,1650143600,1650048000
331,1505,1513,1,63.000000km,1650048100,1650143300,1650048200
331,1513,1505,1,63.000000km,1650048100,1650143300,1650048200
332,1505,1549,1,257.000000km,1650048100,1650142500,1650041600
332,1549,1505,1,257.000000km,1650048100,1650142500,1650041600
333,1455,3350,1,437.000000km,1650047200,1650139200,1650045900
333,3350,1455,1,437.000000km,1650047200,1650139200,1650045900
334,1455,3351,1,239.000000km,1650047200,1650139000,1650047300
334,3351,1455,1,239.000000km,1650047200,1650139000,1650047300
335,871,3352,1,499.000000km,2320022700,2320057500,2320022900
335,3352,871,1,499.000000km,2320022700,2320057500,2320022900
336,1956,2017,1,382.000000km,1670026700,1670074000,1670026800
336,2017,1956,1,382.000000km,1670026700,1670074000,1670026800
337,2017,2061,1,241.000000km,1670026700,1670074100,1670016700
337,2061,2017,1,241.000000km,1670026700,1670074100,1670016700
338,2024,2073,1,252.000000km,1670027000,1670074700,1670003200
338,2073,2024,1,252.000000km,1670027000,1670074700,1670003200
339,2000,2024,1,148.000000km,1670027000,1670074600,1670002800
339,2024,2000,1,148.000000km,1670027000,1670074600,1670002800
340,2017,2024,1,82.000000km,1670027000,1670073800,1670026700
340,2024,2017,1,82.000000km,1670027000,1670073800,1670026700
341,1956,3353,1,384.000000km,1670026800,1670074300,1670026700
341,3353,1956,1,384.000000km,1670026800,1670074300,1670026700
342,1921,1960,1,305.000000km,1670026900,1670074400,1670001300
342,1960,1921,1,305.000000km,1670026900,1670074400,1670001300
343,1960,1993,1,167.000000km,1670026900,1670074500,1670014900
343,1993,1960,1,167.000000km,1670026900,1670074500,1670014900
344,449,456,1,307.000000km,1610039000,1610186300,1610061900
344,456,449,1,307.000000km,1610039000,1610186300,1610061900
345,466,475,1,285.000000km,1610039300,1610186200,1610066600
345,475,466,1,285.000000km,1610039300,1610186200,1610066600
346,1598,1635,1,1259.000000km,1680070000,1680203500,1680027700
346,1635,1598,1,1259.000000km,1680070000,1680203500,1680027700
347,1575,1598,1,99.000000km,1680070000,1680203400,1680014800
347,1598,1575,1,99.000000km,1680070000,1680203400,1680014800
348,642,647,1,322.000000km,2320018000,2320042600,2320014700
348,647,642,1,322.000000km,2320018000,2320042600,2320014700
349,658,3354,1,710.000000km,2320016700,2320068500,2320014700
349,3354,658,1,710.000000km,2320016700,2320068500,2320014700
350,826,883,1,449.000000km,1610035200,1610102400,1610035500
350,883,826,1,449.000000km,1610035200,1610102400,1610035500
351,804,854,1,466.000000km,1610035300,1610102000,1610035400
351,854,804,1,466.000000km,1610035300,1610102000,1610035400
352,646,3355,1,318.000000km,1610034500,1610186500,1610063100
352,3355,646,1,318.000000km,1610034500,1610186500,1610063100
353,635,646,1,463.000000km,1610034500,1610098500,1610032200
353,646,635,1,463.000000km,1610034500,1610098500,1610032200
354,1211,1215,1,285.000000km,1680049400,1680145700,1680032800
354,1215,1211,1,285.000000km,1680049400,1680145700,1680032800
355,1215,1248,1,112.000000km,1680049500,1680146100,1680049400
355,1248,1215,1,112.000000km,1680049500,1680146100,1680049400
356,933,951,1,233.000000km,1640043200,1640149300,1640023200
356,951,933,1,233.000000km,1640043200,1640149300,1640023200
357,925,993,1,611.000000km,1640000700,1640004300,1640026400
357,993,925,1,611.000000km,1640000700,1640004300,1640026400
358,993,1012,1,161.000000km,1640043100,1640149200,1640026400
358,1012,993,1,161.000000km,1640043100,1640149200,1640026400
359,1012,1029,1,159.000000km,1640043100,1640149100,1640044600
359,1029,1012,1,159.000000km,1640043100,1640149100,1640044600
360,2344,2366,1,260.000000km,1650030300,1650099700,1650030200
360,2366,2344,1,260.000000km,1650030300,1650099700,1650030200
361,2344,3356,1,262.000000km,1650030200,1650099600,1650030300
361,3356,2344,1,262.000000km,1650030200,1650099600,1650030300
362,2469,2501,1,250.000000km,1650025700,1650185100,1650053500
362,2501,2469,1,250.000000km,1650025700,1650185100,1650053500
363,1040,1074,1,212.000000km,1640033100,1640112900,1640032800
363,1074,1040,1,212.000000km,1640033100,1640112900,1640032800
364,1017,1040,1,191.000000km,1640032800,1640149000,1640043000
364,1040,1017,1,191.000000km,1640032800,1640149000,1640043000
365,1017,3357,1,191.000000km,1640043000,1640148900,1640032800
365,3357,1017,1,191.000000km,1640043000,1640148900,1640032800
366,1355,1427,1,997.000000km,1640030400,1640097700,1640030500
366,1427,1355,1,997.000000km,1640030400,1640097700,1640030500
367,1317,1355,1,478.000000km,1640039700,1640148800,1640030500
367,1355,1317,1,478.000000km,1640039700,1640148800,1640030500
368,1251,1262,1,75.000000km,1640042900,1640152900,1640045200
368,1262,1251,1,75.000000km,1640042900,1640152900,1640045200
369,1266,1313,1,384.000000km,1640042800,1640148700,1640027400
369,1313,1266,1,384.000000km,1640042800,1640148700,1640027400
370,1313,1317,1,35.000000km,1640042800,1640148600,1640039700
