노선번호,﻿ISC노선ID,정류소순번,정류소명,정류장ID,정류소 이동시간,서비스시간
87,28034001,31,갈산동천주교회맞은편,2801277,00:00:18,00:00:04
87,28034001,32,갈산주공1단지105동,2801161,00:02:36,00:00:14
87,28034001,33,한국아파트,2801158,00:02:10,00:00:06
87,28034001,34,굴포천역(욱일아파트),2801391,00:02:54,00:00:15
87,28034001,35,뉴서울아파트,2801386,00:00:43,00:00:04
87,28034001,36,삼산월드체육관,2801380,00:02:09,00:00:03
87,28034001,37,삼산체육관역.상동호수공원,2800209,00:00:51,00:00:03
87,28034001,38,상동지하차도,2800204,00:02:04,00:00:07
87,28034001,39,상동역1번출구,2800201,00:02:07,00:00:03
87,28034001,40,부천시청역3번출구.경기예고.현대백화점,2800197,00:02:28,00:00:05
87,28034001,41,포도마을사거리,2800199,00:01:43,00:00:10
87,28034001,42,경기국제통상고.포도마을뉴서울.,2800207,00:01:38,00:00:04
87,28034001,43,경기국제통상고.순천향대학병원,2800212,00:02:12,00:00:10
87,28034001,44,상동주민센터.삼광교회,2800218,00:01:55,00:00:05
87,28034001,45,상도중학교,2800219,00:00:57,00:00:05
87,28034001,46,꿈동산.사랑마을,2800223,00:00:31,00:00:00
87,28034001,47,반달마을.법원.검찰청,2800231,00:00:06,00:00:00
87,28034001,48,송내역.영화의거리,2806090,00:02:41,00:00:14
87,28034001,49,법원.검찰청.복사골문화센터.반달마을,2800225,00:11:50,00:00:05
87,28034001,50,꿈동산.사랑마을,2800222,00:00:33,00:00:03
87,28034001,51,상도중학교,2800221,00:00:33,00:00:41
87,28034001,52,상동주민센터.삼광교회,2800216,00:01:06,00:00:05
87,28034001,53,순천향대학병원.경기국제통상고,2800211,00:01:45,00:00:05
87,28034001,54,포도마을.뉴서울아파트.중앙공원,2800206,00:02:08,00:00:07
87,28034001,55,부천시청역2번출구.현대백화점.이마트,2800200,00:01:12,00:00:38
87,28034001,56,부천시청역4번출구.현대백화점.경기예고,2800195,00:03:18,00:00:06
87,28034001,57,부천터미널소풍.홈플러스상동지,2800198,00:02:59,00:00:22
87,28034001,58,상동역5번출구,2800203,00:00:26,00:00:24
87,28034001,59,삼산체육관역.상동호수공원,2800208,00:03:33,00:00:02
87,28034001,60,삼산월드체육관,2801378,00:00:45,00:00:16
87,28034001,61,삼산글로리병원,2801385,00:01:48,00:00:04
87,28034001,62,굴포천역(욱일아파트),2801389,00:00:19,00:00:16
87,28034001,63,굴포천역(롯데마트),2801160,00:01:04,00:00:06
87,28034001,64,삼산타운1단지,2801330,00:01:52,00:00:05
87,28034001,65,삼산사거리,2801287,00:01:14,00:00:16
87,28034001,66,엠코타운,2801270,00:00:49,00:00:07
87,28034001,67,광명아파트,2801057,00:03:53,00:00:05
87,28034001,68,이마트,2801043,00:01:07,00:00:06
87,28034001,69,동보아파트,2801024,00:01:17,00:00:03
87,28034001,70,계산공고,2801015,00:00:31,00:00:05
87,28034001,71,부현동초등학교,2801008,00:01:10,00:00:06
87,28034001,72,은행마을,2800986,00:00:25,00:00:17
87,28034001,73,계양구청앞,2800980,00:02:43,00:00:16
87,28034001,74,계양경찰서,2800988,00:00:45,00:00:09
87,28034001,75,롯데마트계양점(고용복지센터),2800971,00:02:05,00:00:28
87,28034001,76,임학역,2800941,00:02:58,00:00:11
87,28034001,77,계양산전통시장,2800927,00:01:17,00:00:08
87,28034001,78,청소년수련관.어린이과학관,2800925,00:00:36,00:00:33
87,28034001,79,박촌역,2800923,00:01:23,00:00:22
87,28034001,80,한화아파트,2800874,00:00:48,00:00:16
87,28034001,81,하우스토리,2805941,00:02:10,00:00:03
87,28034001,82,동양지구입구,2800821,00:00:21,00:00:01
87,28034001,83,동양주공1.2단지,2800876,00:01:00,00:00:53
87,28034001,84,당산초등학교,2800846,00:01:08,00:00:13
87,28034001,85,당미마을,2805865,00:00:53,00:00:04
87,28034001,86,동양도서관(휴먼빌아파트),2805871,00:00:48,00:00:05
87,28034001,87,동양자이입구,2805869,00:00:28,00:00:14
87,28034001,88,계양센트레빌2단지,2805866,00:01:56,00:00:23
87,28034001,89,귤현감리교회,2800867,00:00:41,00:00:05
87,28034001,90,귤현차량기지(센트레빌3단지),2800824,00:00:18,00:00:04
87,28034001,91,유진디스콤,2806788,00:00:58,00:00:03
87,28034001,92,계양역,2800889,00:03:44,00:00:23
87,28034001,93,다남식당,2805296,00:01:04,00:00:03
87,28034001,94,계양1동주민자치센터,2805295,00:01:29,00:00:04
87,28034001,95,장기동,2800899,00:02:30,00:00:09
87,28034001,96,인혜학교후문(원욱그린타운),2805370,00:01:04,00:00:04
87,28034001,97,장기동,2800901,00:02:00,00:00:05
9,28310003,1,무지개아파트(동남아파트),2802586,00:00:00,00:00:00
9,28310003,2,무지개아파트,2802349,00:00:55,00:00:03
9,28310003,3,인천뷰티예술고등학교,2802577,00:00:19,00:00:08
9,28310003,4,풍림2차아파트,2802581,00:00:17,00:00:05
9,28310003,5,동막역(3번출구),2804851,00:00:59,00:00:11
9,28310003,6,캠퍼스타운역,2803664,00:02:02,00:00:08
9,28310003,7,테크노파크역,2804436,00:02:40,00:00:05
9,28310003,8,글로벌캠퍼스푸르지오,2806047,00:02:28,00:00:04
9,28310003,9,송도더샵그린스퀘어,2806048,00:02:01,00:00:20
9,28310003,10,극지연구소,2806725,00:04:04,00:00:02
9,28310003,11,셀트리온(주)앞,2805822,00:02:17,00:00:02
9,28310003,12,셀트리온2공장앞,2805054,00:00:40,00:00:02
9,28310003,13,알앤디써비스,2803666,00:00:29,00:00:02
9,28310003,14,인천가톨릭대,2805655,00:00:50,00:00:01
9,28310003,15,미추홀공원,2802347,00:00:13,00:00:03
9,28310003,16,송도더샵퍼스트월드(서문),2803527,00:01:53,00:00:05
9,28310003,17,센트럴파크푸르지오아파트,2806624,00:01:42,00:00:03
9,28310003,18,자이하버뷰,2805010,00:00:50,00:00:02
9,28310003,19,더샵하버뷰,2805397,00:00:33,00:00:03
9,28310003,20,GS자이아파트,2805059,00:00:28,00:00:03
9,28310003,21,더샵그린워크1단지,2805587,00:00:30,00:00:04
9,28310003,22,커넬워크,2804448,00:02:11,00:00:04
9,28310003,23,송도2동주민센터,2805552,00:01:54,00:00:02
9,28310003,24,송도라마다호텔앞,2802568,00:05:03,00:00:02
9,28310003,25,송도유원지(도로교통공단),2802551,00:01:02,00:00:16
9,28310003,26,백산아파트,2802538,00:02:38,00:00:02
9,28310003,27,원흥아파트,2802375,00:01:02,00:00:04
9,28310003,28,현대3차아파트,2802507,00:00:17,00:00:03
9,28310003,29,옥련여고입구,2802428,00:02:28,00:00:03
9,28310003,30,동양화학,2803019,00:01:40,00:00:02
9,28310003,31,두산위브아파트,2803003,00:00:57,00:00:03
9,28310003,32,풍림아이원아파트,2803008,00:00:26,00:00:15
9,28310003,33,학산사거리,2806040,00:01:45,00:00:13
9,28310003,34,학익사거리(동아풍림아파트),2802967,00:02:05,00:00:05
9,28310003,35,장미아파트,2802963,00:01:25,00:00:04
9,28310003,36,인하대정문,2802956,00:00:39,00:00:10
9,28310003,37,인하대역4번출구,2802939,00:01:01,00:00:03
9,28310003,38,용현고개,2802634,00:00:48,00:00:08
9,28310003,39,용현시장,2802843,00:00:49,00:00:07
9,28310003,40,숭의교회,2802804,00:02:45,00:00:05
9,28310003,41,숭의로터리,2802810,00:00:32,00:00:03
9,28310003,42,숭의역(2번출구),2802859,00:02:04,00:00:09
9,28310003,43,인하대병원,2803287,00:02:07,00:00:27
9,28310003,44,출입국관리사무소,2803281,00:00:50,00:00:02
9,28310003,45,삼익아파트,2803275,00:00:30,00:00:02
9,28310003,46,경남아파트,2803266,00:02:27,00:00:07
9,28310003,47,제2국제여객터미널,2803268,00:00:37,00:00:19
9,28310003,48,신포역,2803259,00:02:18,00:00:05
9,28310003,49,신포시장,2803249,00:00:18,00:00:06
9,28310003,50,동인천역,2803226,00:02:12,00:00:04
9,28310003,51,화평철교.화평동냉면거리,2803127,00:00:32,00:00:04
9,28310003,52,동인천역북광장,2805712,00:01:09,00:00:32
9,28310003,53,송현시장.수도국산달동네박물관,2803122,00:02:10,00:00:03
9,28310003,54,솔빛마을,2803104,00:00:26,00:00:06
9,28310003,55,솔빛마을주공아파트,2803094,00:01:27,00:00:05
9,28310003,56,송현아파트,2803080,00:01:38,00:00:04
9,28310003,57,쉐보레동인천서비스,2806182,00:01:13,00:00:16
9,28310003,58,송림체육관,2806058,00:00:47,00:00:03
9,28310003,59,기계철제단지,2805447,00:01:06,00:00:03
9,28310003,60,공구상가,2805651,00:00:18,00:00:04
9,28310003,61,경인폐차사업소,2800369,00:01:11,00:00:06
9,28310003,62,가좌동차고,2805726,00:50:00,00:00:05
9,28310003,63,가좌공단,2805739,00:01:20,00:00:05
9,28310003,64,한양화학,2800372,00:00:40,00:00:03
9,28310003,65,가좌환경사업소,2800317,00:00:46,00:00:03
9,28310003,66,사원아파트입구,2804990,00:00:32,00:00:06
9,28310003,67,방축삼거리,2807301,00:02:01,00:00:02
9,28310003,68,기계철제단지,2806057,00:00:52,00:00:04
9,28310003,69,송림체육관,2805448,00:01:02,00:00:03
9,28310003,70,쉐보레동인천서비스,2806181,00:00:35,00:00:13
9,28310003,71,백병원(송림패션몰),2806179,00:00:23,00:00:05
9,28310003,72,송현주공아파트,2803071,00:01:55,00:00:10
9,28310003,73,송현아파트,2803082,00:00:30,00:00:19
9,28310003,74,솔빛마을주공아파트,2803093,00:01:12,00:00:39
9,28310003,75,솔빛마을,2803107,00:00:32,00:00:22
9,28310003,76,송현시장.수도국산달동네박물관,2803121,00:00:19,00:00:27
9,28310003,77,화평철교.화평동냉면거리,2803125,00:02:16,00:00:20
9,28310003,78,동인천역,2803232,00:01:56,00:00:34
9,28310003,79,신포시장,2803181,00:01:02,00:00:17
9,28310003,80,신포역,2803260,00:01:34,00:00:18
9,28310003,81,제2국제여객터미널,2803270,00:00:50,00:00:03
9,28310003,82,삼성아파트,2803269,00:00:48,00:00:06
9,28310003,83,삼익아파트,2803273,00:00:55,00:00:05
9,28310003,84,출입국관리사무소,2803279,00:00:38,00:00:03
9,28310003,85,인하대병원,2803289,00:04:33,00:00:10
9,28310003,86,숭의역(1번출구),2802621,00:01:16,00:00:02
9,28310003,87,숭의로터리,2802809,00:01:49,00:00:05
9,28310003,88,숭의교회,2802806,00:00:32,00:00:32
9,28310003,89,용현시장,2802840,00:01:52,00:00:05
9,28310003,90,용현고개,2802886,00:00:37,00:00:02
9,28310003,91,인하대역3번출구,2802934,00:00:44,00:00:17
9,28310003,92,인하대정문,2802959,00:02:54,00:00:03
9,28310003,93,장미아파트,2802964,00:00:40,00:00:09
9,28310003,94,학익사거리(동아풍림아파트),2802971,00:01:38,00:00:20
9,28310003,95,학익사거리,2802991,00:01:35,00:00:14
9,28310003,96,동아풍림아파트,2803006,00:01:58,00:00:03
9,28310003,97,장미아파트,2803002,00:00:23,00:00:20
9,28310003,98,미추홀경찰서(장미아파트),2802614,00:01:22,00:00:03
9,28310003,99,동양화학,2803020,00:00:55,00:00:17
9,28310003,100,옥련여고입구,2802429,00:01:50,00:00:03
9,28310003,101,현대3차아파트,2802369,00:01:56,00:00:18
9,28310003,102,원흥아파트,2802529,00:01:20,00:00:00
9,28310003,103,백산아파트,2802539,00:00:33,00:00:11
9,28310003,104,송도유원지(도로교통공단),2802558,00:03:17,00:00:05
9,28310003,105,송도라마다호텔앞,2802569,00:01:41,00:00:08
9,28310003,106,송도2동주민센터,2806918,00:03:27,00:00:19
9,28310003,107,커넬워크,2804444,00:01:13,00:00:03
9,28310003,108,송도푸르지오하버뷰,2805586,00:01:41,00:00:04
9,28310003,109,GS자이아파트,2805058,00:00:37,00:00:06
9,28310003,110,자이하버뷰,2805396,00:01:13,00:00:06
9,28310003,111,자이하버뷰,2805653,00:00:21,00:00:16
9,28310003,112,센트럴파크푸르지오아파트,2806625,00:01:25,00:00:10
9,28310003,113,컨벤시아,2803519,00:00:48,00:00:18
9,28310003,114,송도컨벤시아,2802348,00:00:24,00:00:03
9,28310003,115,인천가톨릭대,2804908,00:00:57,00:00:16
9,28310003,116,알앤디써비스,2805203,00:01:51,00:00:02
9,28310003,117,셀트리온2공장앞,2805055,00:00:41,00:00:02
9,28310003,118,셀트리온(주),2802388,00:00:32,00:00:02
9,28310003,119,극지연구소,2806726,00:01:56,00:00:05
9,28310003,120,송도더샵그린스퀘어,2806051,00:02:09,00:00:09
9,28310003,121,글로벌캠퍼스푸르지오,2806052,00:02:15,00:00:10
9,28310003,122,테크노파크역,2803665,00:03:05,00:00:17
9,28310003,123,캠퍼스타운역,2803663,00:01:02,00:00:03
9,28310003,124,동막역(1번출구),2802587,00:03:20,00:00:03
9,28310003,125,풍림2차아파트,2802580,00:01:41,00:00:04
9,28310003,126,인천뷰티예술고등학교,2802578,00:00:47,00:00:02
9,28310003,127,동춘2동주민센터,2802585,00:00:21,00:00:02
9,28310003,128,동남아파트(무지개아파트),2802374,00:02:00,00:00:05
903,28344001,1,월드아파트,2800395,00:00:00,00:00:00
903,28344001,2,백두아파트,2800316,00:01:58,00:00:13
903,28344001,3,검단초등학교,2800410,00:02:44,00:00:02
903,28344001,4,검단동행정복지센터(검단고교),2800434,00:00:57,00:00:02
903,28344001,5,검단농협,2800443,00:00:24,00:00:02
903,28344001,6,검단출장소,2800454,00:02:09,00:00:04
903,28344001,7,마전역,2800463,00:01:18,00:00:03
903,28344001,8,동아아파트,2800470,00:00:49,00:00:06
903,28344001,9,당하동탑스빌아파트,2800309,00:02:22,00:00:02
903,28344001,10,독정역(서구동구예비군훈련장),2800494,00:00:58,00:00:03
903,28344001,11,백석중.고등학교,2800496,00:00:42,00:00:04
903,28344001,12,검암역입구,2805303,00:01:29,00:00:13
903,28344001,13,검암사거리,2800511,00:01:21,00:00:03
903,28344001,14,서해아파트,2800514,00:01:24,00:00:15
903,28344001,15,간재울초등학교,2800522,00:00:49,00:00:24
903,28344001,16,서인천세무서,2800557,00:04:59,00:00:05
903,28344001,17,서구보건소,2800577,00:02:18,00:00:06
903,28344001,18,심곡극동아파트,2800587,00:00:40,00:00:04
903,28344001,19,한국전력,2805740,00:02:24,00:00:00
903,28344001,20,현광아파트,2800596,00:00:11,00:00:00
903,28344001,21,루원시티사거리,2806246,00:00:20,00:00:03
903,28344001,22,신현쇼핑,2800627,00:03:45,00:00:09
903,28344001,23,강남시장,2800658,00:02:28,00:00:22
903,28344001,24,석남고가사거리,2800682,00:04:49,00:00:09
903,28344001,25,거북시장,2800695,00:01:30,00:00:05
903,28344001,26,쌍마아파트,2800714,00:01:33,00:00:02
903,28344001,27,석남중학교,2800701,00:01:53,00:00:03
903,28344001,28,가좌진주아파트,2800726,00:01:19,00:00:07
903,28344001,29,가좌3동행정복지센터,2800751,00:00:32,00:00:03
903,28344001,30,가좌고등학교,2800765,00:00:17,00:00:20
903,28344001,31,가좌4동행정복지센터,2800764,00:03:47,00:00:02
903,28344001,32,가좌초등학교,2800756,00:00:11,00:00:05
903,28344001,33,제물포중학교,2800761,00:01:11,00:00:00
903,28344001,34,열우물테니스경기장,2801771,00:03:06,00:00:03
903,28344001,35,동암역,2801787,00:02:57,00:00:05
903,28344001,36,간석오거리역(7번출구),2801954,00:04:22,00:00:05
903,28344001,37,올리브백화점,2802024,00:03:29,00:00:04
903,28344001,38,구월중학교,2802098,00:01:04,00:00:04
903,28344001,39,길병원,2802129,00:02:28,00:00:08
903,28344001,40,롯데백화점(인천터미널),2801848,00:04:50,00:00:28
903,28344001,41,이토상가,2802172,00:20:00,00:00:02
903,28344001,42,예술회관역(4번출구),2802162,00:00:39,00:00:05
903,28344001,43,길병원,2801846,00:01:58,00:00:03
903,28344001,44,구월중학교,2802103,00:00:21,00:00:01
903,28344001,45,올리브백화점,2801847,00:02:52,00:00:08
903,28344001,46,간석오거리역(8번출구),2801952,00:02:57,00:00:04
903,28344001,47,동암역,2801799,00:03:00,00:00:06
903,28344001,48,열우물테니스경기장,2801770,00:03:00,00:00:03
903,28344001,49,제물포중학교,2800762,00:04:00,00:00:09
903,28344001,50,가좌교회,2800769,00:02:50,00:00:17
903,28344001,51,가좌고등학교,2800766,00:00:55,00:00:03
903,28344001,52,한신휴아파트,2800721,00:01:26,00:00:26
903,28344001,53,석남중학교,2800699,00:04:30,00:00:04
903,28344001,54,쌍마아파트,2800712,00:00:48,00:00:17
903,28344001,55,거북시장,2800691,00:02:10,00:00:08
903,28344001,56,석남고가사거리,2800676,00:06:00,00:00:04
903,28344001,57,강남시장,2800657,00:02:39,00:00:05
903,28344001,58,신현쇼핑,2800624,00:02:27,00:00:47
903,28344001,59,루원시티사거리,2806245,00:04:32,00:00:04
903,28344001,60,현광아파트,2800594,00:00:46,00:00:04
903,28344001,61,청양골,2804976,00:00:40,00:00:02
903,28344001,62,인재개발원입구,2800585,00:01:20,00:00:04
903,28344001,63,한전서인천지점,2800580,00:01:25,00:00:06
903,28344001,64,심곡어린이도서관,2805741,00:00:27,00:00:16
903,28344001,65,서구보건소,2800575,00:01:21,00:00:04
903,28344001,66,서인천세무서,2800555,00:02:24,00:00:04
903,28344001,67,서인천고등학교,2800523,00:05:00,00:00:19
903,28344001,68,서해아파트,2800515,00:02:09,00:00:17
903,28344001,69,검암역입구,2805304,00:02:49,00:00:17
903,28344001,70,백석중.고등학교,2800497,00:02:34,00:00:02
903,28344001,71,독정역(서구동구예비군훈련장),2800493,00:00:26,00:00:01
903,28344001,72,당하탑스빌아파트,2800481,00:00:33,00:00:30
903,28344001,73,동아아파트,2800468,00:02:44,00:00:02
903,28344001,74,마전역,2800462,00:03:00,00:00:03
903,28344001,75,검단출장소,2800453,00:00:47,00:00:16
903,28344001,76,검단농협,2800445,00:01:29,00:00:26
903,28344001,77,검단동행정복지센터(검단고교),2800437,00:00:40,00:00:04
903,28344001,78,검단초등학교,2800405,00:01:06,00:00:14
903,28344001,79,길훈아파트,2800400,00:02:12,00:00:06
903,28344001,80,월드아파트,2800394,00:02:00,00:00:05
904,28038003,1,청라국제도시역,2806160,00:00:00,00:00:00
904,28038003,2,하나금융그룹통합데이터센터,2807302,00:02:00,00:00:05
904,28038003,3,공단공원앞,2804858,00:02:31,00:00:09
904,28038003,4,한스엔지니어링,2804819,00:00:32,00:00:03
904,28038003,5,부영엔지니어링,2804820,00:00:20,00:00:11
904,28038003,6,관리공단본부,2804822,00:01:23,00:00:05
904,28038003,7,금호종합열처리,2805193,00:00:48,00:00:02
904,28038003,8,대우자동차운전학원,2800592,00:00:23,00:00:03
904,28038003,9,제일풍경채,2805250,00:01:47,00:00:03
904,28038003,10,린스트라우스,2805408,00:01:01,00:00:03
904,28038003,11,광명메이루즈,2804947,00:00:57,00:00:13
904,28038003,12,웰카운티1차,2804948,00:01:11,00:00:19
904,28038003,13,중흥S클래스,2805315,00:03:32,00:00:17
904,28038003,14,린스트라우스정문,2805052,00:01:20,00:00:07
904,28038003,15,청라1동행정복지센터,2804893,00:01:13,00:00:05
904,28038003,16,서해그랑블,2805038,00:02:38,00:00:12
904,28038003,17,청라자이,2804895,00:00:33,00:00:07
904,28038003,18,가원초등학교,2805744,00:00:52,00:00:15
904,28038003,19,루에블리아파트,2807267,00:05:08,00:00:09
904,28038003,20,가현중학교,2804912,00:00:31,00:00:12
904,28038003,21,은영아파트,2800626,00:00:23,00:00:38
904,28038003,22,롯데슈퍼,2800637,00:01:41,00:00:04
904,28038003,23,연합의원,2800647,00:00:18,00:00:15
904,28038003,24,월드메드디앙아파트,2800666,00:02:39,00:00:06
904,28038003,25,석남신사거리,2800678,00:00:42,00:00:08
904,28038003,26,청라컨벤션웨딩홀부페,2803556,00:00:33,00:00:16
904,28038003,27,석남아파트,2800345,00:00:42,00:00:08
904,28038003,28,원적산터널서측,2803643,00:01:46,00:00:08
904,28038003,29,원적산터널,2803791,00:02:45,00:00:16
904,28038003,30,백마농협,2801474,00:01:55,00:00:04
904,28038003,31,금호아파트,2801178,00:01:52,00:00:05
904,28038003,32,부평경찰서,2801179,00:02:19,00:00:52
904,28038003,33,부평구청,2801439,00:01:01,00:00:08
904,28038003,34,부평시장입구,2801584,00:03:41,00:00:03
904,28038003,35,부평역,2801628,00:05:35,00:00:28
904,28038003,36,농협로타리,2801621,00:02:50,00:03:56
904,28038003,37,부평역(구보건소),2801192,00:02:05,00:00:05
904,28038003,38,부평역,2806417,00:03:06,00:00:03
904,28038003,39,부평시장입구(2번출구),2801564,00:01:04,00:00:05
904,28038003,40,부평구청,2801450,00:04:30,00:00:08
904,28038003,41,부평경찰서,2801438,00:02:44,00:00:41
904,28038003,42,쉐보레인천서비스,2801461,00:01:31,00:00:15
904,28038003,43,목련어린이집,2804438,00:03:25,00:00:17
904,28038003,44,원적산터널서측,2803644,00:02:44,00:00:32
904,28038003,45,JS노송병원,2803555,00:01:07,00:00:27
904,28038003,46,석남신사거리,2800677,00:01:26,00:00:09
904,28038003,47,월드메르디앙아파트,2800668,00:01:38,00:00:13
904,28038003,48,인천연합의원,2800335,00:02:11,00:00:24
904,28038003,49,롯데슈퍼,2800638,00:00:33,00:00:08
904,28038003,50,하늘채아파트,2800628,00:01:58,00:00:03
904,28038003,51,하늘채아파트,2804911,00:00:55,00:00:08
904,28038003,52,루에블리아파트,2807266,00:01:37,00:00:04
904,28038003,53,가정(루원시티)역,2806215,00:02:18,00:00:13
904,28038003,54,가원초등학교,2806633,00:02:28,00:00:03
904,28038003,55,심곡천봉수교,2805743,00:02:30,00:00:12
904,28038003,56,호반베르디움3차아파트,2804896,00:00:37,00:00:05
904,28038003,57,서해그랑블,2805037,00:00:40,00:00:17
904,28038003,58,청라1동행정복지센터,2804894,00:02:45,00:00:30
904,28038003,59,광명메이루즈정문,2805053,00:01:03,00:00:08
904,28038003,60,청라중학교,2805409,00:01:14,00:00:07
904,28038003,61,웰카운티1차,2804897,00:01:29,00:00:05
904,28038003,62,광명메이루즈,2804905,00:01:13,00:00:10
904,28038003,63,호반베르디움14단지,2805413,00:01:55,00:00:03
904,28038003,64,중흥S클래스,2805249,00:00:46,00:00:03
904,28038003,65,대우자동차운전학원,2800591,00:03:19,00:00:05
904,28038003,66,낚시터입구,2805192,00:00:33,00:00:03
904,28038003,67,공단본부,2800589,00:00:46,00:00:04
904,28038003,68,부영엔지니어링,2800588,00:01:07,00:00:13
904,28038003,69,한스엔지니어링,2800581,00:00:36,00:00:14
904,28038003,70,공단공원앞,2804857,00:00:30,00:00:07
904,28038003,71,하나금융그룹통합데이터센터,2807223,00:04:54,00:00:02
904,28038003,72,청라국제도시역,2806160,00:02:00,00:00:05
904-1,28333001,1,청라국제도시역,2806160,00:00:00,00:00:00
904-1,28333001,2,청라달튼국제학교,2805528,00:02:00,00:00:05
904-1,28333001,3,경연초중학교,2807269,00:03:50,00:00:03
904-1,28333001,4,한국가스공사인천지역본부,2806830,00:00:23,00:00:02
904-1,28333001,5,청라동문굿모닝힐,2805759,00:01:53,00:00:03
904-1,28333001,6,한양수자인,2805529,00:00:34,00:00:20
904-1,28333001,7,동양엔파트,2805839,00:00:25,00:00:26
904-1,28333001,8,반도유보라,2805340,00:01:48,00:00:04
904-1,28333001,9,해원중학교,2805817,00:02:04,00:00:05
904-1,28333001,10,청라우미린,2805339,00:01:26,00:00:04
904-1,28333001,11,한일베라체,2805228,00:02:00,00:00:04
904-1,28333001,12,남광하우스토리,2805226,00:01:20,00:00:05
904-1,28333001,13,한화꿈에그린,2805328,00:00:51,00:00:10
904-1,28333001,14,제일풍경채2차321동앞,2805335,00:01:06,00:00:06
904-1,28333001,15,청라2동행정복지센터,2806172,00:01:32,00:00:06
904-1,28333001,16,휴먼시아후문,2805231,00:01:20,00:00:05
904-1,28333001,17,힐데스하임,2805400,00:02:39,00:00:06
904-1,28333001,18,서해그랑블,2805038,00:00:24,00:00:06
904-1,28333001,19,청라자이,2804895,00:02:17,00:00:05
904-1,28333001,20,가원초등학교,2805744,00:01:14,00:00:02
904-1,28333001,21,대성베르힐아파트(가정성당),2807080,00:03:09,00:00:06
904-1,28333001,22,가현초교앞(센트럴타운아파트),2807078,00:01:25,00:00:04
904-1,28333001,23,하늘채아파트,2800622,00:02:43,00:00:12
904-1,28333001,24,신현쇼핑,2800627,00:00:52,00:00:05
904-1,28333001,25,신현치안센터,2800336,00:00:36,00:00:14
904-1,28333001,26,강남시장,2800658,00:00:20,00:00:22
904-1,28333001,27,하이마트,2800669,00:00:45,00:01:02
904-1,28333001,28,석남아파트,2800345,00:03:45,00:00:06
904-1,28333001,29,원적산터널서측,2803643,00:01:08,00:00:06
904-1,28333001,30,원적산터널,2803791,00:03:02,00:00:05
904-1,28333001,31,백마농협,2801474,00:03:39,00:00:03
904-1,28333001,32,금호아파트,2801178,00:03:00,00:00:04
904-1,28333001,33,부평경찰서,2801179,00:01:25,00:00:53
904-1,28333001,34,부평구청,2801439,00:00:45,00:00:14
904-1,28333001,35,부평시장입구,2801584,00:04:08,00:00:17
904-1,28333001,36,부평역,2801628,00:05:33,00:00:04
904-1,28333001,37,농협로타리,2801621,00:02:11,00:00:05
904-1,28333001,38,굴다리오거리,2801633,00:00:29,00:00:18
904-1,28333001,39,부평역(구보건소),2801192,00:03:07,00:00:07
904-1,28333001,40,부평역,2806417,00:03:37,00:00:05
904-1,28333001,41,부평시장입구(2번출구),2801564,00:02:16,00:00:05
904-1,28333001,42,부평구청,2801450,00:03:25,00:00:05
904-1,28333001,43,부평경찰서,2801438,00:00:47,00:00:45
904-1,28333001,44,쉐보레인천서비스,2801461,00:02:19,00:00:17
904-1,28333001,45,목련어린이집,2804438,00:03:54,00:00:21
904-1,28333001,46,원적산터널서측,2803644,00:03:09,00:01:02
904-1,28333001,47,석남고가사거리,2800676,00:01:41,00:00:21
904-1,28333001,48,성민병원,2800667,00:00:35,00:00:15
904-1,28333001,49,강남시장,2800657,00:00:29,00:00:04
904-1,28333001,50,신현치안센타,2800340,00:01:01,00:00:17
904-1,28333001,51,신현쇼핑,2800624,00:01:57,00:00:04
904-1,28333001,52,(구)신현주공,2800619,00:00:40,00:00:05
904-1,28333001,53,가정(루원시티)역,2806215,00:02:03,00:00:33
904-1,28333001,54,가현초교앞(루에블리아파트),2807077,00:02:33,00:00:05
904-1,28333001,55,대성베르힐아파트(가정성당),2807079,00:01:22,00:00:05
904-1,28333001,56,가원초등학교,2806633,00:02:53,00:00:03
904-1,28333001,57,심곡천봉수교,2805743,00:02:20,00:00:17
904-1,28333001,58,호반베르디움3차아파트,2804896,00:01:11,00:00:04
904-1,28333001,59,서해그랑블,2805037,00:02:10,00:00:16
904-1,28333001,60,엑슬루타워,2805221,00:00:38,00:00:06
904-1,28333001,61,롯데캐슬,2805232,00:01:27,00:00:20
904-1,28333001,62,청라2동행정복지센터,2806173,00:01:46,00:00:04
904-1,28333001,63,제일풍경채2차321동앞,2804998,00:02:03,00:00:05
904-1,28333001,64,한화꿈에그린,2805341,00:03:05,00:00:03
904-1,28333001,65,대우푸르지오,2805225,00:01:09,00:00:05
904-1,28333001,66,레이크파크,2805227,00:00:59,00:00:03
904-1,28333001,67,청라우미린,2805329,00:02:58,00:00:12
904-1,28333001,68,해원중학교,2805818,00:00:32,00:00:06
904-1,28333001,69,반도유보라,2805330,00:01:17,00:00:16
904-1,28333001,70,반도유보라,2805838,00:00:49,00:00:03
904-1,28333001,71,한양수자인,2805334,00:01:07,00:00:04
904-1,28333001,72,청라동문굿모닝힐,2805757,00:00:20,00:00:03
904-1,28333001,73,복합환승센터,2806170,00:01:08,00:00:02
904-1,28333001,74,한국가스공사인천지역본부,2806829,00:00:52,00:00:05
904-1,28333001,75,경연초등학교,2807268,00:00:54,00:00:04
904-1,28333001,76,청라달튼국제학교,2806683,00:03:31,00:00:03
